username	all	month	week
a6ad00ac113a19d953efb91820d878	0.784177164083	0.0333333333333	0.142857142857
b8606cdd2d3eec8069f72b8ce27ed2	0.703484549638	0.0275462962963	0.0540674603175
a2b3f3a37d9cb85bcbab801af394bd	0.326388888889	0.0	0.0
331f9e3859ae7f3c457498d423d29d	0.541837832551	0.0	0.135416666667
e0ff150ec84ed84acac7e5a7f9c91e	0.690469663743	0.0331018518519	0.142361111111
